label	text	is_valid
neutral	Kirk\u2019s Bike Shop: Support the businesses you love and Shop Small this November 24th. http://t.co/SFMNKNi6	True
positive	Chris Bosh may not be easy on the eyes\u002c but he has a freakin beautiful family!	True
positive	BU grads are the 7th most employable in US after Harvard\u002c Yale\u002c Stanford\u002c MIT\u002c Columbia\u002c and Princeton. #hopethisistrue http://t.co/yDcczEqP	True
neutral	In our busy lives in Dubai could we just spare a moment of silence this Friday morning for the people who still wear crocs.	True
neutral	"Thought For The Day!!! \""My Pain may be the Reasons for Somebody\u2019s Laugh....but My Laugh must NEVER be the Reasons for Somebody\u2019s Pain!\"""	True
neutral	@thisdog I support Johnson\u002c liked he and Huntsman in the primary. Living in the 1st district made my decision easier #mepolitics	True
positive	Also don\u2019t forget #YourHealthIsYour Wealth 11.14.12 that Wednesday before #TheAKAdemyAwards come do Zumba with your @SFA_AKAs	True
neutral	"@LulJess Tomorrow night \""Upstate\"" Anderson\u002cSC Models & Bottles plus $100 cash to the sexiest lady in BLACK http://t.co/Vb1r11MO"	True
positive	Napoleon dynamite is on and im not going to school tomorrow. #fantastic	True
neutral	@JustinLueck I\u2019ll try to take some more pics tomorrow\u002c I lost mi phone during the service and all I got right now is that pic I sent you	True
negative	An alarm on my phone still goes off every Thursday for a Jon Huntsman For President National Finance Team Call. Probably time to delete it.	True
neutral	@JahmeneDouglas please please would you consider singing etta James at my wedding in may? We chose the song coz of you <3	True
positive	Watching Eddie Izzard Circle. Sooooo funny but I think it\u2019s bed time. Will make Andy watch it with me tomorrow.	True
positive	Looking forward to a fun weekend in the mountains and enjoying the snow in California.  Have a great Friday. http://t.co/Itxs0ik1	True
neutral	"\""The last thing Dr. King ever said to me before he went down to Memphis: \u2019Harry\u002c we may be integrating into a burning house.\"" ~H. Belafonte"	True
negative	"Me: \""Hey mom. Danielle gets her license tomorrow... You know what car she drives. A Range Rover\u002c pretty cool huh?\"" Mom: \""No. Fuck off Sam.\"""	True
negative	People\u2019s Choice Awards site is sooooo slow\u002c c\u2019mon I want to vote	True
neutral	This Friday we are mixing Tumblr with Twitter\u002c ah well.	True
neutral	@_Cottenballs_  well Geaux Tigers:) and yes it is and then three days after that is.....Nov 6 which means election day! #RomneyRyan!	True
neutral	BREAKING NEWS...........Man utd have placed Howard Webb on the transfer list after new signing Mark Clattenberg makes dream debut on sunday.	True
neutral	@MorbidWhore oh I\u2019ll be 19 in February. Where do you live? I live in Florida. :D	True
neutral	Ricky Gervais - all that money\u002c all the freedom that money brings. Thought he\u2019d spend Sunday Tweeting...	True
neutral	Hope you\u2019re getting up to meet me at our Women\u2019s Health Symposium! 9-3 at the Kentucky Center for African-Am Heritage on 18th & Muhammad Ali	True
neutral	My 1st Fantasy team is the hurt boys. Dwyane Wade\u002c Dwight Howard\u002c John Wall & Derrick Rose.	True
positive	Looking fowrard to kaman returning this saturday when Mavs face the Bobcats! #MavsNation #GOMAVS	True
negative	"Homework catch up day and then dinner with the \""Big Brother\"" before the hurricane. I kinda need school not to happen on Monday"	True
neutral	Hey\u002c all you #SupportLocalTalent folk\u002c tomorrow is the deadline 11:59PM to vote for HMA People\u2019s Choice Awards http://t.co/zNvfWP1c #HamOnt	True
negative	New header of Lana Del Rey *__* her face is getting blocked though\u002c I may change it later..	True
negative	Hating Breitbart out tomorrow in Wisconsin - Oshkosh\u002c Appleton\u002c Ashwaubenon\u002c and Brookfield. Check it out\u002c guys! #conservative	True
neutral	London copper up for 3rd day and underpinned by China data - SteelGuru http://t.co/X3ph8f8B	True
neutral	@whereisApe who\u2019s your PA? New house is 10 mins away. Off to Dubai on Sat - going to the grand prix too (cheers G\u2019ma)!	True
positive	"\""@D1_Prospect: Singing find your love by Drake like the kid in my 4th block class that swears he\u2019s good.\"" Lmaoooo!!! Leave that boy ALONE!"	True
negative	I bet you won\u2019t power clean Mettenbergers unconscious body after you sack him Saturday! Roll Tide @vsunseri3	True
negative	"Did he really just say \"" You think on 3rd & 23 they would play it safe and kick it\"". Im Roll Tide all day but that shit was harsh."	True
positive	@Jed_Belaguas yoo.. you gonna be at ECAASU in February? let\u2019s go bro! come to Philly\u002c i\u2019ll drive up!	True
neutral	#LA The date is approaching fast Los Angeles!!  Be sure to catch the show in Malibu on November 16 th!! Tickets... http://t.co/olsNdSL9	True
neutral	Friday night\u2019s concert with White Collar Side Show! http://t.co/UEulX3da	True
neutral	Saturday night bout to be live.....2 dollar drinks wizards opener with the homie @Jay2Sneaky	True
neutral	@DrewfromJersey @RichCimini could have used him against Hou\u002c  ran ball vs Indy\u002c bad Def against Pats\u002c & he won 1st Miami\u002c  Let it Go lol	True
negative	Madonna is in concert tonight in St. Louis.  All the women are dressing like 80s whores.  Some of them may even go to the concert.	True
positive	Excited for pre-Fashion Night Out drinks at Pipa tomorrow night with the HomePolish designers! First of many... http://t.co/exClqgSM	True
negative	"I googled \""coffee & its immediate response\u002c mechanisms\"" the first page that appeared \""September 11 attacks\u002c Wiki\"".. I dont see the link here"	True
neutral	@sutterink Why doesn\u2019t FX re-run it on Tuesday instead of competing against election coverage?	True
neutral	As a liberal dude\u002c I would have seriously considered voting for Jon Huntsman.  I may be wrong but he seems like a reasonable guy.	True
positive	Aquib Talib for a 4th round pick is larceny. Good move by the Patriots.	True
neutral	@swishkhan Kevin Hart is on comedy central right now..is it the show from Sunday?	True
neutral	Lakers gonna beat the Clippers tomorrow tho !	True
negative	So heartbreaking that the @NHL is actually gonna cancel the Winter Classic tomorrow\u002c must be brutal trying to divvy up $3.3 BILLION! FUCK!!	True
positive	@LukeBryanOnline you did an amazing job.....Can u fly to Indiana and sing to me for my birthday tomorrow	True
positive	@Warren_Kole@MichaelEaly Do u follow dj @THEJEDEYE1 ? U should\u002c he\u2019s great\u002c daily songs.Today was At Last\u002cEtta James.12th time youtube.Wow!	True
neutral	I want a Sunday kind of love - Etta James	True
negative	I gave $2200 to the Santorum campaign. Put me in debt. Romney gets my vote anyway  though. 3rd party people just don\u2019t get how bad BHO is.	True
neutral	No school tomorrow = Tumblr the whole night\u002c till i fall asleep p;	True
neutral	@Its_Zac_Andrews The night Matt has a place in Ypsi and we are going to State Saturday	True
neutral	"@Anfield_Talk been awhile\u002csat back taking stock\u002cthink we missing a \""fox in the box\"" has anyone else clocked what Jordan Rhodes is doing? 1/2"	True
positive	My best friend is trying out for the Rose Parade tomorrow. I wish you the best Shante<3 Good luck! @Forever_Shante	True
neutral	A panoramic shot taken Saturday at the Devil\u2019s Den Yellow Rock bluff. Mike http://t.co/ya80gHKS	True
neutral	@justinbieber im seeing you November 12 aka in the hood\u002c make me your ollg and I\u2019ll pay you in chicken nuggets	True
neutral	The Bill Michaels Huddle is on the air now Call the show at 855-830-8648 to chime in about the Packers matchup against Arizona on Sunday.	True
negative	Monday Night Raw is on on Monday nights from 7pm-10pm. The 3rd season of Teen Mom 2 is on a new night. Mondays. At 9pm. Oh the dilemma......	True
neutral	@C_Murder56 yeah she been there for like 3 years n she gettin stationed back in Georgia in June I think	True
positive	"Join us in the AV Dept on Weds Aug 15 at 7pm to watch the free movie\u002c\""Joyful Noise\"" for all ages\u002cunder age 8 needs adult.  #stdlav"	True
positive	@Espngreeny U guys talk about Eli in the 4th qt Big Ben isn\u2019t to shabby either and steelers fans aren\u2019t complaining trust me	True
neutral	Off to watch el  classico now.... May even rewatch the first 18mins of yesterday #MUFC\u002c NUFC too	True
positive	@jemcapeding lets just go protest tomorrow spread to our pirate brothers! We did it with SOPA lets tey it again :)	True
neutral	@JohnKincade Christian Ponder & Samantha Steele\u002c not Jenn Brown. Steele was hanging out with Les Miles on Tuesday.	True
neutral	China\u2019s SSE Composite Index shows the way\u002c up 1.1% on Fri.  The stock market is a leading indicator.	True
neutral	Chris Jericho\u2019s 9th WWE theme for 30 mins: Break the Walls Down (V5): http://t.co/cQpwLD1j via @youtube	True
negative	got the 2nd season of Downton Abbey from the library...so ashamed about the girly side of me coming out\u002c had to schedule a new tattoo	True
positive	Forget the Ricky Gervais animation show...this is the animation *vid to watch!... http://t.co/sQnBgPpz *May have something to do with us.	True
positive	@Imaginers_of_1D May I have one with Liam please? My name is Bethan :) x Thank you!  X	True
positive	"Best attitude for living:   \""My Pain may be the Reason for Somebody\u2019s Laugh\u002c But My Laugh Must Never Be the... http://t.co/kLcELM2d"	True
neutral	@zminnis4 I better see you at Jason\u2019s on Friday or Saturday	True
neutral	@reeceh87 Ha ha what Howard Webb you cheeky bugger. Were saving him for Saturday lol!	True
neutral	49ers vs. Cardinals: Vernon Davis and Key Players for Both Teams: The Monday night matchup between the San Franc... http://t.co/eV8OU6Z8	True
negative	One. More. Source. C\u2019mon google\u002c just one more #PLEAAASSEEEEE	True
neutral	Ricky Gervais | Friday Night with Jonathan Ross | 14/11/2003 Part 2 of 2 http://t.co/VQq69pN7 via @youtube	True
positive	camping out on the parade grounds thursday and friday night to make sure our tailgate spot is safe. GEAUX TIGERS	True
neutral	Comedy Central kicks off in Singapore in the early hours of Friday. And who better to lead the charge than Mr Stewart http://t.co/VUF2WH7w	True
neutral	Tomorrow is 12 October 2012. Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel.	True
negative	Day 1 of #SunTran riding = 50%. FAIL. I don\u2019t know where 110X picks up in downtown Tucson\u002c but it sure ain\u2019t 6th & Congress! Calling a ride.	True
neutral	Fuck it I haven\u2019t done nothing in like 2 months. Maybe I will see if my mom will watch Aaliyah tomorrow so I can do something	True
neutral	I want to have a dance party sat. Come to Atl after the game. Lets do it!  @lutzenkirchen @Glamie20 @scotty_simp @MalloryMorgan_ @jorrell76	True
negative	So it\u2019s official Monday is my first day. No more Matt for a long while.. Except on Tuesday\u2019s or Wednesdays:)	True
neutral	#HarryPotter fact: JK Rowling\u002c Harry Potter and actor Daniel Radcliffe all share the same birthday\u002c July 31.	True
positive	Yeay yeay yeay!!! Home opener tomorrow! Let\u2019s go @warriors ! AND excited to hang w/ greatest fans in the NBA! See you all there tomorrow!	True
positive	oh and Red Tails for the 1st time.. yeah yeah kinda orta late af.. but it was good!	True
neutral	"\""We may have come on different ships\u002c but we\u2019re i the same boat now.\"" MLK Jr."	True
positive	Guys\u002c when Liam comes on tomorrow. Please spam him to follow @1Dsexydudes it would make her smile. She deserves it. Please. I\u2019m beggin you.	True
negative	Thursday night line uppppp Henny + coke & Chipotle\u002c Vampire Diaries\u002c Greys Anatomy\u002c Scandal!  fuckkkkk with me sonnn	True
neutral	@lewk @ianeditz That used to fly over Bolton on Tuesday afternoons. Think it was Tuesday anyway. Must have been a regular delivery run.	True
negative	@Real_Liam_Payne Ive got a Maths exam tomorrow. Can you wish me a luck? No? Okay thanks. I wont pass this exam.4	True
neutral	@MasonGinsberg  Trade Gordon to the Mavs for Mayo\u002c Kaman\u002c Jae Crowder & 2014 Mavs 1st rounder. Maybe Cuban will take The Risk!	True
positive	49ers helping the Vernon Davis cause for story on @E60. Profile on him airs tomorrow on ESPN. Good stuff. #E60	True
positive	So excited to go to Philly tomorrow wifff the best people everrr @rue_says @c_spenceful @LaurenElyse6 and Roseeee :))) #lovethem	True
neutral	@2Lexxi4myshirt everything kanye does needs a news crews presence because he\u2019s too black to burn from sun rays	True
